ibge,anomes,qtd_familias_beneficiarias_bolsa_familia,valor_repassado_bolsa_familia
251140,200405,1281,97155.0
251150,200405,1091,76555.0
251160,200405,668,50440.0
251170,200405,395,30275.0
251180,200405,1054,76535.0
251190,200405,296,23275.0
251200,200405,1374,99705.0
251203,200405,485,35755.0
251207,200405,409,29390.0
251210,200405,730,57625.0
251220,200405,263,18860.0
251230,200405,1531,119555.0
251240,200405,1390,99215.0
251250,200405,1919,151250.0
251260,200405,211,15115.0
251270,200405,566,44605.0
251272,200405,220,16415.0
251274,200405,218,15415.0
251275,200405,405,28855.0
251276,200405,421,30235.0
251278,200405,130,9990.0
251280,200405,701,52195.0
251290,200405,1507,83890.0
251300,200405,368,26905.0
251310,200405,1035,71870.0
251315,200405,644,49545.0
251320,200405,325,22615.0
251330,200405,312,21965.0
251335,200405,336,26295.0
251340,200405,1086,77970.0
251350,200405,668,47405.0
251360,200405,710,50320.0
251365,200405,337,23150.0
251370,200405,6263,431280.0
251380,200405,427,32945.0
251385,200405,264,19310.0
251390,200405,1776,129105.0
251392,200405,242,15965.0
251394,200405,184,13955.0
251396,200405,190,13970.0
251398,200405,515,34200.0
251400,200405,383,27120.0
251410,200405,432,30315.0
251420,200405,455,33310.0
251430,200405,437,34375.0
251440,200405,377,27515.0
251445,200405,166,13155.0
251450,200405,1458,107665.0
251455,200405,391,30005.0
251460,200405,495,33765.0
251465,200405,154,9885.0
251470,200405,354,22685.0
251480,200405,146,11110.0
251490,200405,690,46290.0
251500,200405,162,12805.0
251510,200405,790,58065.0
251520,200405,353,25670.0
251530,200405,1276,99625.0
251540,200405,895,69350.0
251550,200405,945,67950.0
251560,200405,404,29160.0
251570,200405,271,19820.0
251580,200405,695,51615.0
251590,200405,566,42950.0
251593,200405,382,26055.0
251597,200405,519,39980.0
251600,200405,2940,209110.0
251610,200405,1333,93945.0
251615,200405,271,20340.0
251620,200405,4123,276565.0
251630,200405,1180,86360.0
251640,200405,884,60150.0
251650,200405,1353,100170.0
251660,200405,1201,92555.0
251670,200405,547,43000.0
251675,200405,123,9565.0
251680,200405,692,48835.0
251690,200405,967,68825.0
251700,200405,537,41720.0
251710,200405,206,13460.0
251720,200405,218,16645.0
251740,200405,104,8065.0
250010,200406,585,47905.0
250020,200406,702,48970.0
250030,200406,2403,183385.0
250040,200406,1342,101390.0
250050,200406,1153,88070.0
250053,200406,406,31205.0
250057,200406,147,11065.0
250060,200406,142,11700.0
250070,200406,1281,82490.0
250073,200406,216,15030.0
250077,200406,416,29075.0
250080,200406,976,74900.0
250090,200406,1190,84405.0
250100,200406,1134,93115.0
250110,200406,1230,83470.0
250115,200406,266,19795.0
250120,200406,412,30465.0
250130,200406,686,55440.0
250135,200406,111,9110.0
250140,200406,70,5370.0
250150,200406,1125,91425.0
250153,200406,314,21970.0
250157,200406,642,48165.0
250160,200406,1465,109460.0
250170,200406,396,28315.0
250180,200406,4206,274115.0
250190,200406,537,39240.0
250200,200406,257,19295.0
250205,200406,204,15305.0
250210,200406,578,41575.0
250215,200406,273,21290.0
250220,200406,216,15560.0
250230,200406,426,30620.0
250240,200406,674,49620.0
250250,200406,1054,79505.0
250260,200406,787,54930.0
250270,200406,315,24970.0
250280,200406,829,59095.0
250290,200406,819,58020.0
250300,200406,389,32945.0
250310,200406,344,26875.0
250320,200406,1647,105645.0
250330,200406,565,42180.0
250340,200406,276,19535.0
250350,200406,1136,89460.0
250355,200406,792,60685.0
250360,200406,616,45665.0
250370,200406,3031,214495.0
250375,200406,315,22185.0
250380,200406,76,5630.0
250390,200406,622,44580.0
250400,200406,10503,784030.0
250403,200406,115,8995.0
250407,200406,306,22665.0
250410,200406,153,11855.0
250415,200406,730,52990.0
250420,200406,313,23620.0
250430,200406,1728,129010.0
250435,200406,431,31605.0
250440,200406,1077,73595.0
250450,200406,494,37895.0
250460,200406,1240,86190.0
250470,200406,532,38535.0
250480,200406,787,53840.0
250485,200406,138,9345.0
250490,200406,1127,84865.0
250500,200406,277,20645.0
250510,200406,1921,136695.0
250520,200406,447,33885.0
250523,200406,129,9170.0
250527,200406,350,27160.0
250530,200406,261,19420.0
250535,200406,469,34940.0
250540,200406,695,52545.0
250550,200406,366,25595.0
250560,200406,643,49410.0
250570,200406,849,66555.0
250580,200406,461,33455.0
250590,200406,335,24905.0
250600,200406,1642,124855.0
250610,200406,925,70935.0
250620,200406,233,16060.0
250625,200406,507,39130.0
250630,200406,3496,253170.0
250640,200406,653,48995.0
250650,200406,201,15320.0
250660,200406,515,38665.0
250670,200406,1382,102030.0
250680,200406,1336,99795.0
250690,200406,775,60025.0
250700,200406,1510,109255.0
250710,200406,1009,73955.0
250720,200406,833,65540.0
250730,200406,937,70245.0
250740,200406,500,39225.0
250750,200406,17956,1158005.0
250760,200406,509,39425.0
250770,200406,695,54300.0
250780,200406,759,52600.0
250790,200406,151,12300.0
250800,200406,1140,84925.0
250810,200406,349,25765.0
250820,200406,589,41100.0
250830,200406,1507,112140.0
250840,200406,167,12295.0
250850,200406,781,56655.0
250855,200406,300,23325.0
250860,200406,511,32565.0
250870,200406,471,32980.0
250880,200406,437,31275.0
250890,200406,1912,129115.0
250900,200406,1023,79705.0
250905,200406,227,17875.0
250910,200406,894,65975.0
250915,200406,452,33015.0
250920,200406,1137,86295.0
250930,200406,349,27820.0
250933,200406,433,32730.0
250937,200406,264,18335.0
250939,200406,357,27680.0
250940,200406,827,62865.0
250950,200406,463,34465.0
250960,200406,381,30300.0
250970,200406,2397,177025.0
250980,200406,772,54350.0
250990,200406,292,23025.0
251000,200406,614,45150.0
251010,200406,473,37305.0
251020,200406,624,48715.0
251030,200406,356,25700.0
251040,200406,1071,76080.0
251050,200406,355,26215.0
251060,200406,117,8640.0
251065,200406,166,12170.0
251070,200406,356,23970.0
251080,200406,5065,366030.0
251090,200406,1145,78515.0
251100,200406,441,33035.0
251110,200406,500,37270.0
251120,200406,283,22190.0
251130,200406,1469,103950.0
251140,200406,1281,96945.0
251150,200406,1091,76465.0
251160,200406,668,50305.0
251170,200406,395,30260.0
251180,200406,1054,76370.0
251190,200406,296,23245.0
251200,200406,1374,99570.0
251203,200406,485,35680.0
251207,200406,409,29315.0
251210,200406,730,57490.0
251220,200406,263,18845.0
251230,200406,1531,119375.0
251240,200406,1390,99080.0
251250,200406,1919,150905.0
251260,200406,211,15070.0
251270,200406,566,44425.0
251272,200406,220,16385.0
251274,200406,218,15370.0
251275,200406,405,28795.0
251276,200406,421,30190.0
251278,200406,130,9975.0
251280,200406,701,52090.0
251290,200406,1507,83740.0
251300,200406,368,26860.0
251310,200406,1035,71810.0
251315,200406,644,49485.0
251320,200406,325,22570.0
251330,200406,312,21875.0
251335,200406,336,26220.0
251340,200406,1086,77865.0
251350,200406,668,47315.0
251360,200406,710,50245.0
251365,200406,337,23120.0
251370,200406,6260,429990.0
251380,200406,427,32855.0
251385,200406,264,19265.0
251390,200406,1776,128895.0
251392,200406,242,15950.0
251394,200406,184,13925.0
251396,200406,190,13955.0
251398,200406,515,34110.0
251400,200406,382,27060.0
251410,200406,432,30285.0
251420,200406,455,33280.0
251430,200406,437,34285.0
251440,200406,377,27500.0
251445,200406,166,13155.0
251450,200406,1458,107440.0
251455,200406,391,29960.0
251460,200406,495,33705.0
251465,200406,154,9870.0
251470,200406,353,22670.0
251480,200406,146,11065.0
251490,200406,690,46155.0
251500,200406,162,12805.0
251510,200406,790,57975.0
251520,200406,353,25640.0
251530,200406,1276,99490.0
251540,200406,895,69245.0
251550,200406,945,67830.0
251560,200406,404,29115.0
251570,200406,271,19805.0
251580,200406,695,51525.0
251590,200406,566,42860.0
251593,200406,382,26055.0
251597,200406,519,39950.0
251600,200406,2940,208630.0
251610,200406,1333,93795.0
251615,200406,271,20325.0
251620,200406,4123,276025.0
251630,200406,1180,86150.0
251640,200406,884,60075.0
251650,200406,1353,99975.0
251660,200406,1201,92345.0
251670,200406,547,42850.0
251675,200406,123,9565.0
251680,200406,692,48790.0
251690,200406,967,68525.0
251700,200406,537,41675.0
251710,200406,206,13415.0
251720,200406,218,16555.0
251740,200406,104,8050.0
250010,200407,585,47815.0
250020,200407,702,48910.0
250030,200407,2403,182965.0
250040,200407,1342,101195.0
250050,200407,1153,87890.0
250053,200407,406,31190.0
250057,200407,147,11035.0
250060,200407,142,11685.0
250070,200407,1281,82385.0
250073,200407,216,14985.0
250077,200407,416,29030.0
250080,200407,976,74690.0
250090,200407,1190,84195.0
250100,200407,1134,92995.0
250110,200407,1230,83275.0
250115,200407,266,19795.0
250120,200407,412,30420.0
250130,200407,686,55275.0
250135,200407,111,9095.0
250140,200407,70,5370.0
250150,200407,1125,91275.0
250153,200407,314,21925.0
250157,200407,642,48045.0
250160,200407,1465,109280.0
250170,200407,396,28270.0
250180,200407,4205,273995.0
250190,200407,536,39115.0
250200,200407,257,19280.0
250205,200407,204,15290.0
250210,200407,578,41470.0
250215,200407,273,21290.0
250220,200407,216,15560.0
250230,200407,426,30575.0
250240,200407,674,49500.0
250250,200407,1053,79340.0
250260,200407,787,54825.0
250270,200407,315,24895.0
250280,200407,829,59005.0
250290,200407,819,57885.0
250300,200407,389,32945.0
250310,200407,344,26800.0
250320,200407,1647,105570.0
250330,200407,564,42075.0
250340,200407,276,19490.0
250350,200407,1136,89250.0
250355,200407,792,60535.0
250360,200407,616,45560.0
250370,200407,3031,214015.0
250375,200407,314,22140.0
250380,200407,76,5630.0
250390,200407,622,44535.0
250400,200407,10503,781960.0
250403,200407,115,8995.0
250407,200407,306,22590.0
250410,200407,153,11855.0
250415,200407,730,52930.0
250420,200407,313,23575.0
250430,200407,1728,128815.0
250435,200407,431,31560.0
250440,200407,1077,73490.0
250450,200407,494,37715.0
250460,200407,1240,86130.0
250470,200407,532,38490.0
250480,200407,786,53690.0
250485,200407,138,9330.0
250490,200407,1127,84700.0
250500,200407,277,20600.0
250510,200407,1921,136365.0
250520,200407,447,33870.0
250523,200407,129,9170.0
250527,200407,350,27145.0
250530,200407,261,19300.0
250535,200407,469,34895.0
250540,200407,695,52440.0
250550,200407,366,25580.0
250560,200407,643,49335.0
250570,200407,849,66405.0
250580,200407,461,33395.0
250590,200407,335,24845.0
250600,200407,1642,124600.0
250610,200407,925,70725.0
250620,200407,233,16015.0
250625,200407,507,39040.0
250630,200407,3496,252840.0
250640,200407,653,48965.0
250650,200407,201,15230.0
250660,200407,515,38635.0
250670,200407,1382,101940.0
250680,200407,1336,99585.0
250690,200407,775,59890.0
250700,200407,1510,109075.0
250710,200407,1009,73865.0
250720,200407,833,65420.0
250730,200407,937,70095.0
250740,200407,500,39060.0
250750,200407,17938,1155515.0
250760,200407,509,39320.0
250770,200407,695,54135.0
250780,200407,759,52525.0
250790,200407,151,12255.0
250800,200407,1139,84805.0
250810,200407,349,25750.0
250820,200407,589,41070.0
250830,200407,1507,111930.0
250840,200407,167,12250.0
250850,200407,781,56640.0
250855,200407,300,23295.0
250860,200407,527,33500.0
250870,200407,471,32935.0
250880,200407,437,31200.0
250890,200407,2006,135675.0
250900,200407,1023,79600.0
250905,200407,227,17860.0
250910,200407,894,65855.0
250915,200407,452,32970.0
250920,200407,1137,86145.0
250930,200407,349,27790.0
250933,200407,433,32685.0
250937,200407,264,18320.0
250939,200407,357,27590.0
250940,200407,827,62760.0
250950,200407,463,34405.0
250960,200407,381,30270.0
250970,200407,2397,176740.0
250980,200407,772,54350.0
250990,200407,292,22995.0
251000,200407,614,45000.0
251010,200407,473,37230.0
251020,200407,624,48580.0
251030,200407,356,25655.0
251040,200407,1071,75960.0
251050,200407,355,26170.0
251060,200407,117,8595.0
251065,200407,166,12155.0
251070,200407,355,23865.0
251080,200407,5065,365460.0
251090,200407,1145,78425.0
251100,200407,441,32960.0
251110,200407,500,37255.0
251120,200407,283,22130.0
251130,200407,1469,103815.0
251140,200407,1281,96780.0
251150,200407,1091,76270.0
251160,200407,668,50215.0
251170,200407,395,30215.0
251180,200407,1054,76295.0
251190,200407,296,23215.0
251200,200407,1374,99360.0
251203,200407,485,35650.0
251207,200407,409,29270.0
251210,200407,730,57430.0
251220,200407,263,18800.0
251230,200407,1531,119195.0
251240,200407,1390,98975.0
251250,200407,1919,150530.0
251260,200407,211,15070.0
251270,200407,566,44365.0
251272,200407,220,16385.0
251274,200407,218,15325.0
251275,200407,405,28795.0
251276,200407,421,30115.0
251278,200407,130,9975.0
251280,200407,700,51925.0
251290,200407,1507,83680.0
251300,200407,368,26845.0
251310,200407,1035,71690.0
251315,200407,644,49455.0
251320,200407,325,22465.0
251330,200407,312,21860.0
251335,200407,336,26190.0
251340,200407,1086,77745.0
251350,200407,668,47255.0
251360,200407,710,50185.0
251365,200407,337,23090.0
251370,200407,6258,429210.0
251380,200407,427,32810.0
251385,200407,264,19235.0
251390,200407,1776,128715.0
251392,200407,242,15935.0
251394,200407,184,13910.0
251396,200407,190,13940.0
251398,200407,515,34050.0
251400,200407,382,27000.0
251410,200407,432,30210.0
251420,200407,455,33235.0
251430,200407,437,34255.0
251440,200407,377,27470.0
251445,200407,166,13110.0
251450,200407,1458,107155.0
251455,200407,391,29885.0
251460,200407,495,33630.0
251465,200407,154,9855.0
251470,200407,353,22625.0
251480,200407,146,11050.0
251490,200407,690,46050.0
251500,200407,162,12805.0
251510,200407,790,57780.0
251520,200407,353,25550.0
251530,200407,1276,99280.0
251540,200407,895,69140.0
251550,200407,945,67695.0
251560,200407,404,29100.0
251570,200407,271,19790.0
251580,200407,695,51435.0
251590,200407,566,42800.0
251593,200407,382,26055.0
251597,200407,519,39830.0
251600,200407,2940,208225.0
251610,200407,1333,93630.0
251615,200407,271,20235.0
251620,200407,4122,275590.0
251630,200407,1180,86000.0
251640,200407,884,60000.0
251650,200407,1353,99810.0
251660,200407,1201,92120.0
251670,200407,547,42805.0
251675,200407,123,9535.0
251680,200407,692,48745.0
251690,200407,967,68405.0
251700,200407,537,41615.0
251710,200407,206,13400.0
251720,200407,218,16495.0
251740,200407,104,8035.0
250010,200408,585,47725.0
250020,200408,702,48790.0
250030,200408,2403,182620.0
250040,200408,1342,101030.0
250050,200408,1153,87725.0
250053,200408,406,31115.0
250057,200408,147,11020.0
250060,200408,142,11655.0
250070,200408,1281,82340.0
250073,200408,216,14940.0
250077,200408,416,28955.0
250080,200408,976,74645.0
250090,200408,1189,84105.0
250100,200408,1134,92875.0
250110,200408,1230,83170.0
250115,200408,265,19750.0
250120,200408,412,30390.0
250130,200408,686,55125.0
250135,200408,111,9095.0
250140,200408,70,5355.0
250150,200408,1125,91035.0
250153,200408,314,21880.0
250157,200408,642,47940.0
250160,200408,1465,109070.0
250170,200408,396,28210.0
250180,200408,4207,274085.0
250190,200408,536,39085.0
250200,200408,257,19250.0
250205,200408,204,15260.0
250210,200408,578,41365.0
250215,200408,273,21260.0
250220,200408,216,15545.0
250230,200408,426,30530.0
250240,200408,674,49440.0
250250,200408,1053,79250.0
250260,200408,787,54675.0
250270,200408,315,24790.0
250280,200408,829,58840.0
250290,200408,819,57780.0
250300,200408,389,32945.0
250310,200408,344,26770.0
250320,200408,1649,105670.0
250330,200408,564,42030.0
250340,200408,276,19445.0
250350,200408,1136,89130.0
250355,200408,792,60505.0
250360,200408,616,45380.0
250370,200408,3031,213520.0
250375,200408,314,22110.0
250380,200408,76,5630.0
250390,200408,622,44415.0
250400,200408,12473,888215.0
250403,200408,115,8980.0
250407,200408,305,22500.0
250410,200408,153,11825.0
250415,200408,730,52855.0
250420,200408,313,23575.0
250430,200408,1728,128530.0
250435,200408,431,31470.0
250440,200408,1076,73340.0
250450,200408,494,37550.0
250460,200408,1239,85980.0
250470,200408,532,38475.0
250480,200408,784,53600.0
250485,200408,138,9315.0
250490,200408,1127,84535.0
250500,200408,277,20600.0
250510,200408,1921,136140.0
250520,200408,447,33780.0
250523,200408,129,9170.0
250527,200408,350,27055.0
250530,200408,261,19285.0
250535,200408,469,34850.0
250540,200408,695,52305.0
250550,200408,366,25520.0
250560,200408,643,49245.0
250570,200408,849,66285.0
250580,200408,461,33365.0
250590,200408,335,24830.0
250600,200408,1642,124300.0
250610,200408,925,70620.0
250620,200408,233,15970.0
250625,200408,507,39040.0
250630,200408,3496,252285.0
250640,200408,653,48890.0
250650,200408,201,15185.0
250660,200408,515,38545.0
250670,200408,1382,101835.0
250680,200408,1336,99480.0
250690,200408,775,59710.0
250700,200408,1510,108865.0
250710,200408,1008,73655.0
250720,200408,833,65300.0
250730,200408,937,69960.0
250740,200408,500,39015.0
250750,200408,17986,1157435.0
250760,200408,509,39275.0
250770,200408,695,54000.0
250780,200408,759,52360.0
250790,200408,151,12255.0
250800,200408,1139,84715.0
250810,200408,349,25690.0
250820,200408,589,40980.0
250830,200408,1507,111735.0
250840,200408,167,12235.0
250850,200408,781,56490.0
250855,200408,300,23265.0
250860,200408,572,36165.0
250870,200408,471,32905.0
250880,200408,437,31155.0
250890,200408,2410,162245.0
250900,200408,1023,79495.0
250905,200408,227,17860.0
250910,200408,894,65690.0
250915,200408,452,32970.0
250920,200408,1137,85965.0
250930,200408,349,27760.0
250933,200408,433,32670.0
250937,200408,264,18275.0
250939,200408,357,27515.0
250940,200408,827,62655.0
250950,200408,463,34360.0
250960,200408,381,30210.0
250970,200408,2396,176380.0
250980,200408,772,54245.0
250990,200408,292,22995.0
251000,200408,614,44955.0
251010,200408,473,37170.0
251020,200408,624,48460.0
251030,200408,356,25595.0
251040,200408,1071,75810.0
251050,200408,355,26140.0
251060,200408,117,8580.0
251065,200408,166,12155.0
251070,200408,355,23835.0
251080,200408,5064,364800.0
251090,200408,1145,78275.0
251100,200408,441,32885.0
251110,200408,500,37105.0
251120,200408,283,22115.0
251130,200408,1469,103635.0
251140,200408,1281,96645.0
251150,200408,1091,76195.0
251160,200408,668,50065.0
251170,200408,395,30185.0
251180,200408,1054,76220.0
